"win","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","inhibitorKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist"
TRUE,1,9,7,0,1,0,197,0,0,0,0,0,37194,24833,12276,84,0,4609,3138,1386,84,3757,3,0,0,0,0,0,20057,16640,3370,46,11204,10650,0,0,53,0,0,0,2268,13,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,12,4,3,1,2,355,0,0,0,0,0,88825,58088,30240,496,229,24869,21040,3756,72,1525,3,0,0,0,0,0,24440,10877,13059,504,11125,11250,0,0,115,1,0,1,417,14,0,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,12,11,0,1,0,409,0,0,0,0,0,54191,44562,9629,0,0,14710,12516,2193,0,1964,3,0,0,0,0,0,24344,13978,10209,156,10686,10575,1,0,45,0,0,0,266,12,1,0,19,1,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,8,12,13,2,2,2,268,1,0,0,0,0,91180,71354,18704,1121,0,18178,13831,3225,1121,2397,1,0,0,0,0,0,20940,4032,16389,518,12638,12900,1,0,84,0,0,0,70,14,0,0,8,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,2,11,10,0,1,0,852,0,0,0,0,0,103171,65138,38032,0,0,20270,16669,3601,0,2743,4,0,0,0,0,0,46427,20137,25683,606,14762,14350,1,0,71,2,0,2,208,16,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,15,14,9,2,2,4,354,1,0,0,0,0,187501,13815,172953,732,1558,33557,5336,27488,732,874,1,0,0,0,0,0,28155,13336,14689,130,17275,16550,0,0,166,5,4,1,195,17,0,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,8,8,21,3,1,3,691,0,0,0,0,0,85555,63194,13218,9142,0,21625,17236,3467,920,33754,5,72089,2787,1108,19,0,57741,19472,33655,4613,13755,12400,0,0,74,3,3,0,507,16,0,0,12,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,4,9,14,0,1,0,277,0,0,0,0,0,82902,4231,76644,2026,341,13757,2766,10931,60,180,1,6390,7329,7329,11,48,16561,5067,11361,132,12669,7700,2,1,80,8,6,1,2306,16,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,9,1,0,1,0,216,0,0,0,0,0,33284,31385,1899,0,295,10500,9862,637,0,640,1,0,0,0,0,0,11847,6378,5422,46,6081,5685,0,0,43,0,0,0,382,9,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,2,12,7,2,1,1,451,0,0,0,0,0,187713,162704,25009,0,503,35603,31727,3876,0,44220,1,0,0,0,0,0,66962,13495,45123,8344,14151,13150,1,0,202,0,0,0,379,18,0,0,13,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,10,10,12,4,1,2,521,0,0,0,0,0,102046,70120,31679,247,0,22728,15604,6876,247,7583,4,0,0,0,0,0,26722,9304,17163,254,13264,10910,1,0,89,4,3,1,198,16,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,2,14,10,0,1,0,270,0,0,0,0,0,92248,0,91450,798,371,14800,0,14162,638,670,1,0,0,0,0,0,23806,9493,13362,950,10301,10000,1,0,114,4,4,0,60,14,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,14,10,0,1,0,748,0,0,0,0,0,89555,86148,3406,0,647,29432,28146,1286,0,180,1,0,0,0,0,0,33077,14285,18434,357,11665,11715,0,0,55,2,2,0,260,15,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,8,5,6,3,2,2,361,1,0,0,0,0,75008,52270,15419,7317,451,17289,13928,1748,1612,12402,1,9785,5770,5770,11,9,19415,8954,9406,1054,9747,9235,1,0,95,0,0,0,163,12,0,0,9,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,5,13,9,2,2,1,353,1,0,0,0,0,146526,22301,124225,0,474,20696,5469,15226,0,3757,3,0,0,1475,0,0,31426,15148,15524,754,13068,12950,1,0,197,3,0,3,240,15,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,16,9,0,1,0,199,0,0,0,0,0,69401,55546,13854,0,539,20463,17911,2551,0,11880,1,0,0,0,0,0,42118,12132,28812,1174,9295,8950,0,0,79,0,0,0,166,12,0,0,4,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,4,5,4,2,1,1,705,0,0,0,0,0,59800,49071,10022,706,0,12918,10172,2039,706,389,1,0,0,0,0,0,16879,8254,8130,494,6462,5845,0,0,73,0,0,0,329,11,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,9,9,4,2,5,503,3,0,0,0,0,110636,38401,65962,6272,0,26119,15894,7969,2256,17604,1,0,0,0,0,0,43772,17068,26270,434,14473,13950,2,0,41,37,32,5,296,15,0,0,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
TRUE,5,6,7,4,1,1,900,0,0,0,0,0,50503,22209,26685,1608,0,9069,4039,4439,590,1343,1,0,0,0,0,0,15275,7171,7721,382,9034,8745,1,0,50,15,5,10,156,11,0,0,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,2,4,1,0,1,0,431,0,0,0,0,0,79063,21702,56731,629,0,8899,2003,6266,629,176,1,0,0,0,0,0,19156,3871,14551,734,6696,5300,1,0,130,0,0,0,56,12,0,0,6,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,13,5,12,7,2,3,1029,1,0,0,0,0,100208,81864,17197,1147,0,26972,24451,1550,971,2045,1,0,0,0,0,0,18597,6707,11820,70,13327,12500,1,0,94,1,0,1,54,17,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,8,5,7,3,1,2,993,0,0,0,0,0,128871,44287,75816,8768,0,15883,8289,6834,760,20975,1,0,0,0,0,0,37484,11406,26029,48,13117,10175,0,1,71,61,33,28,341,15,0,0,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,3,14,4,1,2,1085,0,0,0,0,0,86698,60168,20107,6423,0,12256,8138,2986,1132,2230,1,0,0,0,0,0,24252,4620,18752,878,10049,9495,2,0,44,36,34,2,103,13,0,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,6,12,17,0,1,0,208,0,0,0,0,0,109331,2723,105685,922,400,17072,1563,14586,922,8811,16,0,0,0,0,0,29658,11274,18064,320,12894,10450,1,0,105,4,0,4,35,16,0,0,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,10,7,2,1,1,615,0,0,0,0,0,235630,156,73163,162310,430,13729,156,11452,2119,1768,2,11301,11432,1203,11,13,20748,4331,15503,914,10620,9825,0,0,125,4,0,0,257,13,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,2,10,14,0,1,0,751,0,0,0,0,0,26394,20770,5301,322,0,8414,7608,806,0,20533,5,7564,2937,1980,8,58,19705,2548,14703,2453,10316,10100,2,0,21,0,0,0,353,13,0,0,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
TRUE,6,7,12,2,1,2,404,0,0,0,0,0,97083,21644,65783,9654,400,15491,7636,5574,2281,4688,4,7087,9714,6082,8,7,18872,7389,11318,164,11881,9800,2,0,139,8,0,0,553,13,0,0,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,3,5,2,1,1,644,0,0,0,0,0,46134,39933,6200,0,0,11340,10272,1067,0,5840,1,0,0,0,0,0,13479,4190,8635,653,5865,5600,0,0,45,0,0,0,58,10,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,7,12,12,4,1,2,616,0,0,0,0,0,153734,135204,17838,692,0,19415,16139,2584,692,582,1,0,0,0,0,0,32600,23920,6162,2516,12669,12135,0,0,161,0,0,0,3833,18,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,4,6,12,3,2,1,769,1,0,0,0,0,94959,52887,35929,6142,0,13704,6894,6135,674,17102,4,0,0,0,0,0,32342,6962,24607,772,12603,11525,0,0,67,20,2,18,131,16,0,0,12,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,14,8,18,3,2,5,582,3,0,0,0,0,216240,22615,188135,5490,986,28056,5610,20278,2168,5560,1,0,0,0,0,0,35137,13179,21021,936,17822,15750,2,0,150,46,44,2,148,18,0,0,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,0,6,1,0,0,0,297,0,0,0,0,0,13983,8410,5572,0,0,4193,2815,1377,0,1620,2,0,0,0,0,0,9565,3711,5853,0,4246,4000,0,0,14,0,0,0,181,9,0,0,6,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,12,7,10,4,2,3,832,1,0,0,0,0,91997,53756,31856,6384,0,26511,15205,9402,1904,5104,1,0,0,0,0,0,36489,14093,20035,2359,13643,13475,1,0,42,26,17,9,93,16,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,18,7,9,7,2,3,809,1,0,0,0,0,240102,160665,69989,9448,0,42044,26225,13490,2328,12449,1,0,0,0,0,0,34580,8451,23595,2533,18641,17075,2,1,125,83,30,53,531,18,0,0,11,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,3,7,3,2,1,1,442,0,0,0,0,0,62674,14326,44824,3524,0,6775,3820,1930,1024,7963,1,0,0,0,0,0,22363,2884,18168,1309,6755,6425,1,0,34,45,26,19,286,10,0,0,2,1,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,17,11,11,4,2,4,450,1,0,0,0,0,234913,48423,171918,14571,0,26897,11932,12452,2512,23815,1,0,0,0,0,0,60560,24176,35028,1355,20768,16275,1,1,119,109,51,58,917,18,0,0,13,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,9,7,37,2,1,2,867,0,0,0,0,0,149015,124043,18368,6604,209,34348,29079,3807,1461,42604,5,0,0,0,0,0,77719,20230,47865,9623,20179,15950,0,0,107,10,8,2,638,18,0,0,23,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,12,5,0,1,0,237,0,0,0,0,0,90996,77752,12183,1060,0,18595,16838,697,1060,1021,1,0,0,0,0,0,20632,13448,6765,418,9278,8600,0,0,116,0,0,0,0,13,0,0,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,9,15,2,1,1,467,0,0,0,0,0,28500,17862,7139,3498,0,7475,6535,874,66,11876,5,12734,5348,390,10,0,19188,7635,10910,642,8687,8500,0,0,24,0,0,0,348,12,0,0,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,10,13,0,1,0,809,0,0,0,0,0,152277,65629,74813,11834,0,14836,6361,6923,1552,10575,1,94132,11090,811,25,64,58998,21371,34152,3473,14785,13733,0,0,104,84,55,8,1108,17,0,0,14,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,0,15,6,1,1,0,0,0,0,0,0,158650,128869,20461,9319,135,22194,17550,2170,2473,30590,1,0,0,0,0,0,34894,3574,29960,1359,12537,12225,0,0,100,67,43,24,879,17,0,0,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,10,15,2,1,1,383,0,0,0,0,0,18004,12046,5946,12,0,7654,6531,1123,0,16368,5,0,0,0,0,0,16916,3094,13407,414,8197,8100,0,0,9,0,0,0,330,11,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,3,0,2,1,1,462,0,0,0,0,0,49486,28234,15693,5558,0,3783,2673,790,318,2505,1,0,0,0,0,0,9524,883,8592,48,5800,4900,0,0,24,37,35,2,87,10,0,0,2,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,6,13,13,2,2,2,625,1,0,0,0,0,95535,2850,81096,11588,445,23078,1261,16322,5495,3850,4,0,0,0,0,0,27424,7400,19303,720,12731,12600,1,0,100,16,15,1,404,14,0,0,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,18,11,0,1,0,413,0,0,0,0,0,65198,6038,57737,1422,0,16285,3493,11369,1422,9111,1,0,0,0,0,0,46722,23215,23290,216,13720,12650,1,0,52,1,1,0,101,16,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,16,6,7,10,2,3,656,2,0,0,0,0,77976,14043,62780,1152,466,26218,6692,18946,580,4147,1,0,0,0,0,0,21010,10013,10180,816,12176,11550,3,0,58,0,0,0,287,13,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,10,11,8,3,2,3,710,1,0,0,0,0,337824,51874,267246,18704,677,32897,5102,25403,2392,19271,1,0,0,0,0,0,70355,17329,51514,1511,19513,18000,1,1,87,101,81,20,545,18,0,0,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,10,12,17,2,2,3,196,1,0,0,0,0,72636,61691,10944,0,559,23467,21126,2341,0,16205,1,0,0,0,0,0,33366,7943,24130,1292,12790,12050,1,0,45,3,0,3,128,14,0,0,8,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,18,7,16,5,2,5,237,3,0,0,0,0,131364,115175,15261,928,0,41813,40329,1259,224,18218,1,0,0,0,0,0,41248,20980,19620,648,15635,13100,2,1,118,0,0,0,760,17,0,0,8,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,5,9,6,2,1,1,247,0,0,0,0,0,64618,2376,57116,5126,0,8794,1320,6514,960,8280,1,0,0,0,0,0,23894,10730,12860,304,8287,7500,0,0,11,57,25,32,511,12,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,25,12,9,4,3,7,847,4,1,0,0,0,212910,38886,156211,17811,668,53225,10758,36067,6399,6170,1,0,0,0,0,0,42351,12472,26677,3201,21078,18750,2,0,137,51,38,13,587,18,0,0,8,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,6,8,6,4,1,1,583,0,0,0,0,0,61342,39986,19977,1378,0,13053,7090,4584,1378,7976,5,0,0,0,0,0,24244,5522,18388,334,8211,8100,0,0,87,1,0,1,99,12,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,8,14,16,5,1,1,1182,0,0,0,0,0,270148,243956,20542,5649,710,55902,51379,3548,975,42164,1,0,0,0,0,0,82667,36864,44806,996,19138,16350,1,0,199,5,0,5,577,18,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,3,12,7,0,1,0,471,0,0,0,0,0,85810,2485,78840,4485,0,10466,827,7880,1759,6651,1,15468,4819,0,10,12,33558,9435,23156,966,9133,8475,0,0,53,66,28,6,348,14,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,14,3,2,1,1,312,0,0,0,0,0,23955,17350,5335,1270,0,9628,7234,1123,1270,1098,3,9285,230,230,13,9,25739,14442,10236,1061,8258,7950,0,0,26,0,0,0,31,12,2,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,11,10,18,3,2,4,563,1,0,0,0,0,181153,152319,28181,652,0,30842,26786,3404,652,758,1,0,0,0,0,0,27282,8726,17511,1043,15331,12740,1,0,158,0,0,0,463,18,0,0,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,4,6,9,3,1,1,1265,0,0,0,0,0,114409,26949,77196,10264,0,16782,6031,9910,840,13650,1,0,0,0,0,0,29072,3736,25225,110,10761,9960,0,0,35,48,33,15,431,15,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,8,11,11,3,1,2,474,0,0,0,0,0,149991,130280,19225,486,0,26680,24043,2150,486,720,1,0,0,0,0,0,21772,10288,10630,853,13115,12495,2,0,162,0,0,0,357,17,0,0,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,3,7,14,2,1,1,613,0,0,0,0,0,42365,33081,9284,0,169,13312,10699,2612,0,26129,12,0,0,0,0,0,24049,7630,15065,1353,10325,9035,0,0,27,0,0,0,500,14,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,5,9,5,3,3,775,1,1,0,0,0,197341,75379,112975,8986,362,22871,5460,15535,1876,15476,1,32231,21417,4602,18,29,41132,18471,20958,1702,17392,16033,3,0,117,103,62,8,378,18,0,0,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,0,7,18,0,0,0,388,0,0,0,0,0,26561,12410,14151,0,0,5921,4375,1546,0,3231,4,20622,2087,1096,10,0,15969,5542,9720,706,10230,7625,0,0,23,0,0,0,98,14,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,18,4,21,7,2,3,655,5,0,0,0,0,166619,120628,38676,7314,0,39523,24883,14537,101,11657,2,0,0,0,0,0,40463,14156,25707,600,32711,30200,1,1,108,0,0,0,764,14,0,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,7,25,2,1,2,911,0,0,0,0,0,185130,145431,23539,16160,98,40669,32494,4223,3950,61891,1,0,0,0,0,0,95139,29656,55002,10480,16949,17375,1,0,114,46,36,10,795,18,0,0,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,5,8,3,2,2,1,496,1,0,0,0,0,103719,1999,92711,9008,0,10882,1328,8784,770,13326,1,13056,25423,4239,13,0,28043,6125,20522,1396,10432,9050,3,1,67,26,15,11,402,12,0,0,7,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,9,12,11,2,1,2,426,0,0,0,0,0,137967,17705,119753,508,554,25448,5220,19948,280,3041,4,0,0,0,0,0,29305,15647,13549,108,13543,12750,1,0,165,0,0,0,214,14,0,0,11,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,10,11,0,1,0,514,0,0,0,0,0,88780,25391,56113,7276,0,12813,2281,9215,1316,11601,1,21998,817,0,14,21,31716,7944,23569,202,9033,8600,0,0,21,70,60,4,215,13,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,21,5,1,7,2,6,226,5,0,0,0,0,113443,97462,15317,663,0,23391,16449,6890,52,3023,1,13647,10710,2458,2,4,18097,7663,10310,123,16900,13450,1,0,114,18,6,3,51,17,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,12,15,2,1,1,373,0,0,0,0,0,103239,35007,61448,6784,10,15148,6145,7543,1460,5055,1,53830,6063,1269,14,15,47542,10419,31489,5634,12196,11583,0,0,45,62,30,7,1227,15,0,0,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,5,11,6,2,1,1,259,0,0,0,0,0,67258,53831,9714,3712,838,16000,13778,1354,866,6065,1,11544,2988,118,17,21,26181,5854,20120,206,9208,8475,0,0,20,54,44,0,250,13,0,0,11,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,24,14,12,4,3,7,816,4,1,0,0,0,208642,24503,181999,2139,1132,59090,13508,44775,805,5847,4,0,0,0,0,0,40970,16127,22044,2798,21073,18075,2,1,144,4,1,3,327,18,1,0,12,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,0,4,27,0,0,0,784,0,0,0,0,0,22821,11046,11462,312,305,6263,4468,1795,0,6484,4,14267,4108,3218,11,0,17208,7550,9507,151,10496,9050,0,0,13,0,0,0,107,14,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,17,15,17,6,2,4,415,2,0,0,0,0,177330,136097,34011,7222,84,52218,40744,10123,1350,10986,1,0,0,0,0,0,62528,11459,43652,7416,19101,16650,1,0,137,2,2,0,176,18,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,10,1,12,9,2,1,457,1,0,0,0,0,93464,14393,67027,12043,0,15033,2075,8805,4151,4343,1,0,0,0,0,0,26704,4673,21341,690,11532,7975,1,1,43,41,33,8,295,15,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,12,14,5,4,3,3,185,2,1,0,0,0,103301,18189,72039,13072,280,18235,6296,8011,3927,3949,3,13334,20649,8836,6,10,27466,2434,24643,388,12457,12050,4,0,117,16,4,0,475,14,0,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,1,13,5,0,1,0,266,0,0,0,0,0,18225,13399,4626,199,0,6795,5005,1589,199,9019,8,0,0,0,0,0,23927,9040,14632,255,6854,10100,0,0,10,0,0,0,307,11,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,2,7,25,0,1,0,630,0,0,0,0,0,46962,32159,14408,394,192,13133,10726,2072,334,51045,8,0,0,0,0,0,29002,16334,11415,1252,14695,14300,1,0,33,1,0,1,461,18,0,0,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,4,3,0,1,0,824,0,0,0,0,0,60458,20171,33363,6924,0,5886,3022,2009,854,577,1,18328,2711,0,7,8,20861,8361,11376,1124,5977,4650,0,0,104,0,0,0,1674,12,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,10,9,9,5,2,2,312,1,0,0,0,0,74252,132,66821,7299,565,16468,132,14015,2320,2009,4,7488,6153,3337,10,14,21040,9269,11515,255,11475,9850,0,0,92,4,4,0,370,14,0,0,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,7,3,2,1,1,435,0,0,0,0,0,99286,15691,79128,4466,0,12094,3519,7563,1012,5611,1,28140,5452,1388,14,15,38432,10366,25340,2724,8809,8508,0,0,49,66,58,0,403,13,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,11,5,12,5,2,2,1151,1,0,0,0,0,97344,51260,39476,6607,0,22972,14512,6867,1591,3116,1,35835,10269,3386,18,40,24944,10040,12445,2457,13601,12800,2,0,49,64,41,0,876,15,0,0,11,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,3,13,15,2,1,1,373,0,0,0,0,0,91295,68105,18196,4992,472,21504,18171,2061,1272,15800,1,22785,6249,5088,7,8,36443,10551,24942,949,12176,10100,3,0,115,0,0,0,138,15,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,11,6,2,1,1,349,0,0,0,0,0,63215,53200,9068,946,0,16387,13011,2430,946,1866,1,7766,776,0,10,42,24317,11866,11355,1095,8113,7350,0,0,96,0,0,0,312,12,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,5,3,0,1,0,708,0,0,0,0,0,55329,24661,27365,3302,0,6293,3259,2402,632,2714,1,16327,1184,718,9,15,15746,5291,8207,2247,5641,5570,0,0,42,42,35,0,473,10,0,0,6,1,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,11,12,5,2,2,2,666,2,0,0,0,0,260273,239473,12928,7871,0,61045,58321,1329,1394,12176,1,20959,12442,1192,15,29,44644,23566,20063,1013,16456,16375,0,0,89,136,106,7,379,18,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,9,11,11,2,1,2,316,0,0,0,0,0,78626,6664,67283,4678,0,21168,3297,16503,1368,8644,14,0,0,0,0,0,24744,6636,17747,360,11459,10350,2,0,49,21,14,7,79,14,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,4,2,7,4,1,1,903,0,0,0,0,0,72532,28576,35003,8952,0,7810,5740,1762,308,11034,1,0,0,0,0,0,17673,1127,16545,0,7533,7175,0,0,9,47,34,13,238,11,0,0,3,1,FALSE,FALSE,FALSE,TRUE,NA,NA
TRUE,9,5,18,4,1,1,435,0,0,0,0,0,139481,48098,85915,5467,504,18523,4127,13253,1141,14336,1,23067,6953,3047,14,22,38835,9216,28379,1239,13505,10333,2,1,70,83,53,12,79,16,0,0,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,21,10,15,9,2,5,868,1,0,0,0,0,231989,0,219131,12858,1134,53289,0,47952,5337,8126,4,16591,19526,10985,27,25,32650,9410,19694,3545,22048,21763,3,2,166,14,0,11,646,18,0,0,14,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
TRUE,7,3,11,2,1,3,858,0,0,0,0,0,70347,55765,13266,1315,0,17125,14454,1812,858,1451,1,0,0,0,0,0,13029,1074,11954,0,11031,9350,0,0,65,1,0,1,176,13,0,0,8,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,4,13,12,3,2,1,312,1,0,0,0,0,86558,10327,67084,9146,480,15509,4537,7595,3376,3685,4,9851,9178,4816,16,10,23918,12030,11564,324,11361,11250,1,0,112,0,0,0,686,14,0,0,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,18,20,11,3,2,5,137,3,0,0,0,0,121939,5621,109070,7247,943,35457,676,34733,47,12260,2,0,0,0,0,0,56802,29269,25949,1583,32712,30500,2,0,109,0,0,0,116,18,0,0,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,2,3,2,1,1,1049,0,0,0,0,0,73098,0,72765,333,321,8515,0,8182,333,370,1,0,0,0,0,0,8878,3987,4890,0,6987,6700,0,0,111,1,0,1,0,11,0,0,5,2,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,14,2,4,12,3,2,492,4,1,0,0,0,92659,75968,16185,506,0,21597,20047,1044,506,3063,1,0,0,0,0,0,12558,5482,6610,466,11003,9835,1,0,121,1,0,1,31,14,0,0,5,0,FALSE,FALSE,FALSE,TRUE,NA,NA
TRUE,0,4,29,0,0,0,771,0,0,0,0,0,32216,18260,13955,0,0,6118,5016,1102,0,4380,5,26315,1955,1955,8,41,17225,2509,14032,683,11502,10800,0,0,35,1,0,0,184,14,0,0,6,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,5,5,14,2,1,1,643,0,0,0,0,0,42558,27342,9746,5468,0,13408,9022,4385,0,1645,5,0,0,0,0,0,22715,2797,17252,2665,10330,9500,0,0,47,0,0,0,275,14,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,12,7,13,5,1,3,991,0,0,0,0,0,153817,97074,44771,11970,0,31164,22406,5699,3059,1348,1,0,0,0,0,0,39992,15347,24144,501,14065,14195,0,0,54,45,35,10,1373,17,0,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
